Y,X,Z,Omega,psi,U,V
0.5891472868,0.6744186047,0,-1.8839967882,-0.0740129358,-0.218959216,-0.1589300584
0.5891472868,0.6821705426,0,-1.8487129061,-0.0727354995,-0.2191825329,-0.1706435136
0.5891472868,0.6899224806,0,-1.8068882039,-0.0713674259,-0.2191336667,-0.1823081184
0.5891472868,0.6976744186,0,-1.758157483,-0.0699092464,-0.2187905423,-0.1938838305
0.5891472868,0.7054263566,0,-1.7021616737,-0.0683618179,-0.2181306344,-0.2053267116
0.5891472868,0.7131782946,0,-1.6385535037,-0.0667263534,-0.2171311838,-0.2165887835
0.5891472868,0.7209302326,0,-1.5670040641,-0.0650044538,-0.2157694559,-0.2276179215
0.5891472868,0.7286821705,0,-1.4872102925,-0.0631981404,-0.2140230448,-0.2383577943
0.5891472868,0.7364341085,0,-1.3989033583,-0.0613098876,-0.211870225,-0.2487478626
0.5891472868,0.7441860465,0,-1.301857901,-0.0593426551,-0.2092903505,-0.2587234477
0.5891472868,0.7519379845,0,-1.1959020216,-0.0572999195,-0.2062643023,-0.2682158822
0.5891472868,0.7596899225,0,-1.0809278757,-0.0551857046,-0.2027749804,-0.2771527566
0.5891472868,0.7674418605,0,-0.9569026551,-0.0530046087,-0.1988078372,-0.2854582711
0.5891472868,0.7751937984,0,-0.8238796791,-0.0507618296,-0.1943514451,-0.2930537054
0.5891472868,0.7829457364,0,-0.6820092489,-0.0484631845,-0.1893980906,-0.2998580145
0.5891472868,0.7906976744,0,-0.5315488575,-0.0461151259,-0.183944381,-0.3057885557
0.5891472868,0.7984496124,0,-0.3728722819,-0.04372475,-0.1779918524,-0.3107619509
0.5891472868,0.8062015504,0,-0.2064770467,-0.0412997993,-0.1715475605,-0.3146950802
0.5891472868,0.8139534884,0,-0.0329897119,-0.0388486559,-0.1646246362,-0.3175062018
0.5891472868,0.8217054264,0,0.1468315606,-0.0363803266,-0.1572427856,-0.3191161826
0.5891472868,0.8294573643,0,0.3320976884,-0.0339044167,-0.1494287134,-0.3194498235
0.5891472868,0.8372093023,0,0.5217930642,-0.0314310953,-0.1412164478,-0.3184372465
0.5891472868,0.8449612403,0,0.7147840412,-0.0289710476,-0.1326475467,-0.3160153264
0.5891472868,0.8527131783,0,0.9098317566,-0.0265354174,-0.1237711674,-0.3121290935
0.5891472868,0.8604651163,0,1.1056093826,-0.0241357388,-0.1146439843,-0.3067331502
0.5891472868,0.8682170543,0,1.3007237044,-0.0217838564,-0.1053299442,-0.2997928344
0.5891472868,0.8759689922,0,1.4937407414,-0.0194918377,-0.0958998547,-0.2912856564
0.5891472868,0.8837209302,0,1.6832148687,-0.017271876,-0.0864308076,-0.2812014549
0.5891472868,0.8914728682,0,1.8677208374,-0.0151361882,-0.0770054458,-0.2695451719
0.5891472868,0.8992248062,0,2.0458875593,-0.0130969067,-0.0677110905,-0.2563318782
0.5891472868,0.9069767442,0,2.2164333245,-0.0111659703,-0.0586387514,-0.2416010572
0.5891472868,0.9147286822,0,2.3781995943,-0.0093550148,-0.0498820517,-0.225379328
0.5891472868,0.9224806202,0,2.5301868146,-0.0076752667,-0.0415361009,-0.207776955
0.5891472868,0.9302325581,0,2.6715793818,-0.0061374428,-0.0336963598,-0.1887328311
0.5891472868,0.9379844961,0,2.8017891338,-0.004751657,-0.0264575336,-0.1686786119
0.5891472868,0.9457364341,0,2.9204384379,-0.0035273391,-0.0199125494,-0.1467951308
0.5891472868,0.9534883721,0,3.0274832437,-0.0024731652,-0.0141516297,-0.1255717063
0.5891472868,0.9612403101,0,3.1229575899,-0.001597006,-0.0092615795,-0.0988621282
0.5891472868,0.9689922481,0,3.2076782372,-0.000905881,-0.0053251243,-0.0831492831
0.5891472868,0.976744186,0,3.2814637273,-0.0004059601,-0.0024208229,-0.0356794172
0.5891472868,0.984496124,0,3.3471907417,-0.0001025056,-0.0006223458,-0.0687962627
0.5891472868,0.992248062,0,3.4143203155,0,0,0.0849616455
0.5968992248,0,0,2.3974970217,0,0,-0.0590375427
0.5968992248,0.007751938,0,2.28277629,-0.000072041,-0.0001874744,0.0478823387
0.5968992248,0.015503876,0,2.1679919069,-0.0002812491,-0.0007304317,0.0242339294
0.5968992248,0.023255814,0,2.0534535792,-0.0006206959,-0.0016087532,0.0562080931
0.5968992248,0.0310077519,0,1.94008213,-0.0010834494,-0.0028013266,0.065702937
0.5968992248,0.0387596899,0,1.8280129945,-0.0016626327,-0.0042864314,0.0825605706
0.5968992248,0.0465116279,0,1.7176694892,-0.0023514363,-0.0060419331,0.095395775
0.5968992248,0.0542635659,0,1.6092917303,-0.0031431486,-0.0080455419,0.1085754611
0.5968992248,0.0620155039,0,1.5031391952,-0.0040311756,-0.0102750277,0.1204534851
0.5968992248,0.0697674419,0,1.3994045588,-0.0050090621,-0.0127084314,0.1316840664
0.5968992248,0.0775193798,0,1.2982534232,-0.0060705092,-0.0153242499,0.1420458153
0.5968992248,0.0852713178,0,1.1998096731,-0.0072093899,-0.0181016019,0.1516544681
0.5968992248,0.0930232558,0,1.1041650386,-0.0084197621,-0.0210203691,0.160499213
0.5968992248,0.1007751938,0,1.0113784291,-0.0096958793,-0.0240613151,0.1686193845
0.5968992248,0.1085271318,0,0.9214799436,-0.0110321988,-0.0272061808,0.1760365577
0.5968992248,0.1162790698,0,0.8344729961,-0.0124233879,-0.0304377584,0.1827800942
0.5968992248,0.1240310078,0,0.7503373097,-0.0138643278,-0.0337399452,0.1888770123
0.5968992248,0.1317829457,0,0.6690315266,-0.0153501157,-0.0370977775,0.1943555103
0.5968992248,0.1395348837,0,0.5904959117,-0.0168760651,-0.0404974487,0.1992433013
0.5968992248,0.1472868217,0,0.5146549003,-0.0184377041,-0.0439263114,0.2035679595
0.5968992248,0.1550387597,0,0.4414195565,-0.0200307723,-0.0473728664,0.2073565278
0.5968992248,0.1627906977,0,0.3706898855,-0.0216512171,-0.0508267408,0.2106354374
0.5968992248,0.1705426357,0,0.302357003,-0.0232951874,-0.0542786562,0.2134303383
0.5968992248,0.1782945736,0,0.2363051449,-0.024959028,-0.0577203891,0.2157659929
0.5968992248,0.1860465116,0,0.1724135157,-0.0266392715,-0.061144726,0.2176661727
0.5968992248,0.1937984496,0,0.1105579733,-0.0283326308,-0.0645454124,0.2191535812
0.5968992248,0.2015503876,0,0.0506125497,-0.0300359907,-0.0679171,0.2202497902
0.5968992248,0.2093023256,0,-0.0075491865,-0.0317463982,-0.0712552905,0.220975195
0.5968992248,0.2170542636,0,-0.0640529225,-0.0334610542,-0.0745562792,0.2213489829
0.5968992248,0.2248062016,0,-0.119022541,-0.0351773033,-0.0778170971,0.2213891153
0.5968992248,0.2325581395,0,-0.1725791991,-0.0368926248,-0.0810354547,0.221112322
0.5968992248,0.2403100775,0,-0.2248405384,-0.0386046226,-0.084209686,0.2205341059
0.5968992248,0.2480620155,0,-0.2759200152,-0.0403110163,-0.0873386938,0.2196687567
0.5968992248,0.2558139535,0,-0.3259263433,-0.0420096317,-0.0904218975,0.2185293731
0.5968992248,0.2635658915,0,-0.3749630372,-0.0436983915,-0.0934591827,0.2171278903
0.5968992248,0.2713178295,0,-0.4231280467,-0.0453753064,-0.0964508523,0.2154751153
0.5968992248,0.2790697674,0,-0.4705134731,-0.0470384668,-0.0993975815,0.2135807643
0.5968992248,0.2868217054,0,-0.517205357,-0.0486860343,-0.1023003737,0.2114535058
0.5968992248,0.2945736434,0,-0.5632835281,-0.0503162338,-0.1051605199,0.2091010051
0.5968992248,0.3023255814,0,-0.6088215086,-0.0519273458,-0.1079795598,0.2065299716
0.5968992248,0.3100775194,0,-0.6538864616,-0.0535176992,-0.1107592453,0.2037462074
0.5968992248,0.3178294574,0,-0.6985391759,-0.0550856648,-0.1135015069,0.2007546563
0.5968992248,0.3255813953,0,-0.742834081,-0.0566296484,-0.1162084209,0.1975594538
0.5968992248,0.3333333333,0,-0.7868192836,-0.0581480847,-0.1188821795,0.194163977
0.5968992248,0.3410852713,0,-0.8305366216,-0.059639432,-0.1215250623,0.1905708935
0.5968992248,0.3488372093,0,-0.8740217273,-0.0611021668,-0.1241394094,0.1867822105
0.5968992248,0.3565891473,0,-0.9173040962,-0.0625347785,-0.1267275957,0.1827993228
0.5968992248,0.3643410853,0,-0.9604071565,-0.0639357652,-0.129292007,0.17862306
0.5968992248,0.3720930233,0,-1.0033483337,-0.0653036294,-0.1318350163,0.1742537321
0.5968992248,0.3798449612,0,-1.0461391084,-0.0666368742,-0.1343589621,0.1696911753
0.5968992248,0.3875968992,0,-1.088785062,-0.0679339995,-0.1368661259,0.1649347956
0.5968992248,0.3953488372,0,-1.1312859083,-0.0691934995,-0.139358712,0.1599836122
0.5968992248,0.4031007752,0,-1.1736355083,-0.0704138589,-0.1418388262,0.1548362995
0.5968992248,0.4108527132,0,-1.2158218655,-0.0715935513,-0.1443084552,0.1494912287
0.5968992248,0.4186046512,0,-1.2578270986,-0.0727310365,-0.1467694463,0.1439465086
0.5968992248,0.4263565891,0,-1.299627392,-0.0738247587,-0.1492234868,0.1382000264
0.5968992248,0.4341085271,0,-1.3411929198,-0.0748731453,-0.1516720823,0.1322494872
0.5968992248,0.4418604651,0,-1.3824877433,-0.0758746048,-0.154116536,0.1260924547
0.5968992248,0.4496124031,0,-1.4234696804,-0.0768275269,-0.1565579259,0.1197263918
0.5968992248,0.4573643411,0,-1.4640901443,-0.0777302811,-0.1589970824,0.1131487007
0.5968992248,0.4651162791,0,-1.5042939521,-0.0785812167,-0.1614345639,0.1063567656
0.5968992248,0.4728682171,0,-1.5440191007,-0.0793786629,-0.1638706319,0.0993479946
0.5968992248,0.480620155,0,-1.5831965099,-0.0801209289,-0.1663052251,0.0921198651
0.5968992248,0.488372093,0,-1.6217497305,-0.0808063048,-0.1687379308,0.0846699689
0.5968992248,0.496124031,0,-1.6595946181,-0.0814330627,-0.1711679566,0.0769960613
0.5968992248,0.503875969,0,-1.6966389712,-0.0819994581,-0.1735940989,0.0690961122
0.5968992248,0.511627907,0,-1.7327821321,-0.0825037316,-0.1760147102,0.0609683602
0.5968992248,0.519379845,0,-1.7679145533,-0.0829441116,-0.1784276647,0.0526113707
0.5968992248,0.5271317829,0,-1.8019173263,-0.0833188167,-0.1808303217,0.0440240981
0.5968992248,0.5348837209,0,-1.8346616768,-0.0836260591,-0.1832194868,0.0352059528
0.5968992248,0.5426356589,0,-1.8660084259,-0.0838640486,-0.1855913715,0.0261568739
0.5968992248,0.5503875969,0,-1.8958074214,-0.0840309967,-0.1879415509,0.0168774072
0.5968992248,0.5581395349,0,-1.9238969417,-0.0841251217,-0.1902649188,0.0073687914
0.5968992248,0.5658914729,0,-1.9501030802,-0.0841446546,-0.1925556423,-0.0023669499
0.5968992248,0.5736434109,0,-1.9742391146,-0.0840878453,-0.1948071137,-0.0123269066
0.5968992248,0.5813953488,0,-1.9961048744,-0.0839529704,-0.1970119026,-0.022507172
0.5968992248,0.5891472868,0,-2.0154861165,-0.0837383405,-0.1991617067,-0.0329027232
0.5968992248,0.5968992248,0,-2.0321539272,-0.0834423104,-0.2012473025,-0.0435072905
0.5968992248,0.6046511628,0,-2.0458641705,-0.0830632885,-0.2032584981,-0.0543132161
0.5968992248,0.6124031008,0,-2.056357007,-0.0825997484,-0.2051840865,-0.0653113011
0.5968992248,0.6201550388,0,-2.0633565148,-0.0820502416,-0.2070118031,-0.07649064
0.5968992248,0.6279069767,0,-2.0665704493,-0.0814134115,-0.208728288,-0.0878384433
0.5968992248,0.6356589147,0,-2.0656901835,-0.0806880082,-0.2103190535,-0.0993398478
0.5968992248,0.6434108527,0,-2.0603908808,-0.079872906,-0.2117684623,-0.1109777146
0.5968992248,0.6511627907,0,-2.0503319588,-0.0789671213,-0.2130597147,-0.1227324164
0.5968992248,0.6589147287,0,-2.0351579075,-0.0779698334,-0.214174851,-0.1345816145
0.5968992248,0.6666666667,0,-2.0144995381,-0.0768804056,-0.2150947705,-0.1465000287
0.5968992248,0.6744186047,0,-1.9879757413,-0.0756984095,-0.2157992705,-0.1584592008
0.5968992248,0.6821705426,0,-1.9551958404,-0.0744236505,-0.2162671102,-0.1704272581
0.5968992248,0.6899224806,0,-1.9157626301,-0.0730561949,-0.2164761027,-0.1823686785
0.5968992248,0.6976744186,0,-1.86927619,-0.0715963994,-0.2164032393,-0.1942440651
0.5968992248,0.7054263566,0,-1.8153385602,-0.0700449416,-0.2160248508,-0.2060099364
0.5968992248,0.7131782946,0,-1.7535593588,-0.0684028529,-0.2153168109,-0.2176185399
0.5968992248,0.7209302326,0,-1.683562404,-0.0666715516,-0.2142547832,-0.2290176998
0.5968992248,0.7286821705,0,-1.6049933856,-0.0648528782,-0.2128145188,-0.2401507084
0.5968992248,0.7364341085,0,-1.5175285977,-0.0629491305,-0.2109722046,-0.2509562744
0.5968992248,0.7441860465,0,-1.420884706,-0.0609630991,-0.2087048657,-0.2613685401
0.5968992248,0.7519379845,0,-1.3148294739,-0.0588981027,-0.2059908216,-0.2713171827
0.5968992248,0.7596899225,0,-1.1991933125,-0.0567580216,-0.2028101957,-0.2807276121
0.5968992248,0.7674418605,0,-1.0738814519,-0.05454733,-0.1991454739,-0.289521281
0.5968992248,0.7751937984,0,-0.9388864562,-0.0522711251,-0.1949821071,-0.2976161197
0.5968992248,0.7829457364,0,-0.7943007263,-0.0499351519,-0.1903091496,-0.3049271058
0.5968992248,0.7906976744,0,-0.6403285526,-0.0475458239,-0.1851199204,-0.3113669801
0.5968992248,0.7984496124,0,-0.4772972081,-0.0451102368,-0.1794126753,-0.3168471111
0.5968992248,0.8062015504,0,-0.3056665058,-0.0426361755,-0.1731912704,-0.3212785113
0.5968992248,0.8139534884,0,-0.1260361995,-0.0401321125,-0.166465799,-0.3245729982
0.5968992248,0.8217054264,0,0.0608494146,-0.0376071965,-0.1592531772,-0.3266444892
0.5968992248,0.8294573643,0,0.2541003287,-0.0350712309,-0.1515776573,-0.3274104138
0.5968992248,0.8372093023,0,0.4526836694,-0.0325346406,-0.1434712423,-0.3267932104
0.5968992248,0.8449612403,0,0.6554310561,-0.0300084276,-0.134973979,-0.3247218881
0.5968992248,0.8527131783,0,0.8610508313,-0.0275041134,-0.1261341072,-0.3211335791
0.5968992248,0.8604651163,0,1.0681453571,-0.0250336706,-0.1170080465,-0.3159751214
0.5968992248,0.8682170543,0,1.2752333534,-0.0226094415,-0.1076602064,-0.3092043898
0.5968992248,0.8759689922,0,1.4807770434,-0.0202440474,-0.0981626118,-0.3007919238
0.5968992248,0.8837209302,0,1.6832135705,-0.0179502871,-0.0885943437,-0.2907212193
0.5968992248,0.8914728682,0,1.8809900669,-0.0157410287,-0.0790408005,-0.2789917611
0.5968992248,0.8992248062,0,2.072601127,-0.0136290952,-0.0695927977,-0.265613933
0.5968992248,0.9069767442,0,2.2566283368,-0.0116271471,-0.0603455288,-0.2506240848
0.5968992248,0.9147286822,0,2.4317786073,-0.0097475644,-0.0513974198,-0.2340455778
0.5968992248,0.9224806202,0,2.5969251853,-0.0080023316,-0.0428489152,-0.2159899316
0.5968992248,0.9302325581,0,2.7511367959,-0.0064029275,-0.0348012431,-0.1963897591
0.5968992248,0.9379844961,0,2.8937277508,-0.0049602236,-0.0273551999,-0.1756943832
0.5968992248,0.9457364341,0,3.0242409833,-0.0036843944,-0.0206100189,-0.1530435813
0.5968992248,0.9534883721,0,3.1425860624,-0.0025848399,-0.0146623359,-0.1310429661
0.5968992248,0.9612403101,0,3.2487601041,-0.0016701282,-0.009605385,-0.1032536418
0.5968992248,0.9689922481,0,3.3436217397,-0.0009479448,-0.005528248,-0.086939023
0.5968992248,0.976744186,0,3.4269469896,-0.0004250922,-0.0025157298,-0.0373173095
0.5968992248,0.984496124,0,3.5018710052,-0.0001074272,-0.0006475548,-0.0720587188
0.5968992248,0.992248062,0,3.5782677613,0,0,0.0889827661
0.6046511628,0,0,2.4460727322,0,0,-0.0602317851
0.6046511628,0.007751938,0,2.3288624722,-0.0000735,-0.0001890231,0.0488510087
0.6046511628,0.015503876,0,2.2115983944,-0.0002869338,-0.0007364486,0.0247221318
0.6046511628,0.023255814,0,2.0945156411,-0.0006332157,-0.0016218671,0.0573384528
0.6046511628,0.0310077519,0,1.9785748174,-0.0011052485,-0.0028236998,0.0670169558
0.6046511628,0.0387596899,0,1.8639239022,-0.0016959846,-0.0043196341,0.0842028089
0.6046511628,0.0465116279,0,1.7510067707,-0.0023984404,-0.0060868464,0.0972798984
0.6046511628,0.0542635659,0,1.6400780352,-0.0032057287,-0.0081022942,0.1107031396
0.6046511628,0.0620155039,0,1.5314112885,-0.00411108,-0.0103429592,0.122792903
0.6046511628,0.0697674419,0,1.425210438,-0.0051078659,-0.0127860847,0.1342166267
0.6046511628,0.0775193798,0,1.3216505478,-0.006189618,-0.0154093824,0.1447485653
0.6046511628,0.0852713178,0,1.2208628363,-0.0073500445,-0.0181912166,0.1545070451
0.6046511628,0.0930232558,0,1.1229445757,-0.0085830446,-0.0211107611,0.1634813898
0.6046511628,0.1007751938,0,1.027958508,-0.0098827202,-0.0241481294,0.1717121714
0.6046511628,0.1085271318,0,0.9359370718,-0.0112433848,-0.0272844792,0.1792219123
0.6046511628,0.1162790698,0,0.8468846982,-0.0126595705,-0.0305020923,0.1860411321
0.6046511628,0.1240310078,0,0.7607809965,-0.0141260319,-0.0337844315,0.1921979966
0.6046511628,0.1317829457,0,0.6775835392,-0.0156377489,-0.0371161762,0.1977218982
0.6046511628,0.1395348837,0,0.5972307341,-0.0171899268,-0.0404832394,0.2026417458
0.6046511628,0.1472868217,0,0.5196445247,-0.0187779949,-0.0438727683,0.206986306
0.6046511628,0.1550387597,0,0.4447329881,-0.0203976032,-0.0472731297,0.2107837946
0.6046511628,0.1627906977,0,0.3723927706,-0.0220446184,-0.050673884,0.2140617865
0.6046511628,0.1705426357,0,0.3025113639,-0.0237151175,-0.0540657486,0.2168470373
0.6046511628,0.1782945736,0,0.2349692074,-0.0254053815,-0.0574405532,0.2191653695
0.6046511628,0.1860465116,0,0.1696416143,-0.0271118878,-0.0607911891,0.2210415642
0.6046511628,0.1937984496,0,0.1064005196,-0.0288313013,-0.0641115532,0.2224992792
0.6046511628,0.2015503876,0,0.0451160539,-0.0305604658,-0.0673964892,0.2235609839
0.6046511628,0.2093023256,0,-0.0143420547,-0.0322963947,-0.0706417265,0.2242479118
0.6046511628,0.2170542636,0,-0.0721032417,-0.0340362609,-0.0738438184,0.2245800287
0.6046511628,0.2248062016,0,-0.1282950233,-0.0357773872,-0.0770000801,0.2245760156
0.6046511628,0.2325581395,0,-0.1830420612,-0.0375172361,-0.0801085278,0.2242532631
0.6046511628,0.2403100775,0,-0.2364653629,-0.0392534001,-0.0831678186,0.2236278782
0.6046511628,0.2480620155,0,-0.2886816094,-0.0409835915,-0.0861771928,0.2227146993
0.6046511628,0.2558139535,0,-0.3398025977,-0.0427056328,-0.0891364183,0.2215273208
0.6046511628,0.2635658915,0,-0.3899347883,-0.0444174471,-0.0920457372,0.2200781233
0.6046511628,0.2713178295,0,-0.4391789465,-0.0461170492,-0.0949058154,0.2183783105
0.6046511628,0.2790697674,0,-0.4876298671,-0.0478025359,-0.0977176948,0.2164379503
0.6046511628,0.2868217054,0,-0.5353761717,-0.0494720781,-0.1004827483,0.2142660198
0.6046511628,0.2945736434,0,-0.5825001697,-0.0511239119,-0.1032026373,0.2118704525
0.6046511628,0.3023255814,0,-0.6290777731,-0.0527563314,-0.1058792723,0.209258188
0.6046511628,0.3100775194,0,-0.6751784563,-0.0543676805,-0.1085147756,0.2064352231
0.6046511628,0.3178294574,0,-0.7208652529,-0.0559563463,-0.1111114469,0.203406663
0.6046511628,0.3255813953,0,-0.7661947813,-0.0575207521,-0.1136717307,0.2001767736
0.6046511628,0.3333333333,0,-0.8112172935,-0.059059351,-0.1161981861,0.1967490325
0.6046511628,0.3410852713,0,-0.8559767387,-0.0605706205,-0.1186934584,0.1931261806
0.6046511628,0.3488372093,0,-0.9005108368,-0.0620530566,-0.1211602524,0.1893102724
0.6046511628,0.3565891473,0,-0.9448511576,-0.0635051684,-0.1236013073,0.1853027253
0.6046511628,0.3643410853,0,-0.9890231982,-0.064925474,-0.126019373,0.1811043677
0.6046511628,0.3720930233,0,-1.0330464566,-0.0663124958,-0.1284171871,0.1767154866
0.6046511628,0.3798449612,0,-1.0769344972,-0.0676647562,-0.1307974536,0.172135873
0.6046511628,0.3875968992,0,-1.1206950039,-0.0689807745,-0.133162822,0.167364867
0.6046511628,0.3953488372,0,-1.1643298182,-0.0702590631,-0.1355158662,0.1624014011
0.6046511628,0.4031007752,0,-1.2078349601,-0.0714981247,-0.1378590656,0.157244043
0.6046511628,0.4108527132,0,-1.2512006284,-0.0726964497,-0.1401947845,0.1518910369
0.6046511628,0.4186046512,0,-1.2944111789,-0.0738525137,-0.1425252525,0.1463403446
0.6046511628,0.4263565891,0,-1.3374450784,-0.0749647755,-0.1448525449,0.1405896855
0.6046511628,0.4341085271,0,-1.3802748318,-0.0760316756,-0.1471785621,0.1346365763
0.6046511628,0.4418604651,0,-1.4228668822,-0.0770516344,-0.1495050091,0.1284783708
0.6046511628,0.4496124031,0,-1.4651814811,-0.0780230512,-0.151833374,0.1221122996
0.6046511628,0.4573643411,0,-1.5071725269,-0.0789443038,-0.1541649054,0.1155355099
0.6046511628,0.4651162791,0,-1.5487873724,-0.0798137475,-0.1565005897,0.1087451062
0.6046511628,0.4728682171,0,-1.5899665962,-0.080629715,-0.1588411262,0.1017381921
0.6046511628,0.480620155,0,-1.6306437411,-0.0813905169,-0.161186901,0.094511913
0.6046511628,0.488372093,0,-1.6707450131,-0.082094442,-0.1635379602,0.0870635008
0.6046511628,0.496124031,0,-1.7101889446,-0.0827397578,-0.1658939803,0.0793903209
0.6046511628,0.503875969,0,-1.7488860166,-0.0833247125,-0.1682542376,0.071489921
0.6046511628,0.511627907,0,-1.7867382409,-0.0838475358,-0.1706175751,0.063360084
0.6046511628,0.519379845,0,-1.8236387016,-0.0843064415,-0.1729823672,0.0549988835
0.6046511628,0.5271317829,0,-1.8594710534,-0.0846996297,-0.1753464829,0.0464047443
0.6046511628,0.5348837209,0,-1.8941089794,-0.08502529,-0.1777072461,0.0375765068
0.6046511628,0.5426356589,0,-1.9274156063,-0.0852816046,-0.1800613931,0.0285134978
0.6046511628,0.5503875969,0,-1.9592428806,-0.0854667527,-0.1824050288,0.0192156063
0.6046511628,0.5581395349,0,-1.9894309069,-0.0855789153,-0.1847335799,0.0096833675
0.6046511628,0.5658914729,0,-2.017807253,-0.0856162801,-0.1870417457,-8.1946907201E-05
0.6046511628,0.5736434109,0,-2.0441862278,-0.0855770479,-0.1893234472,-0.0100782286
0.6046511628,0.5813953488,0,-2.0683681399,-0.0854594395,-0.1915717744,-0.0203024242
0.6046511628,0.5891472868,0,-2.0901385485,-0.0852617033,-0.1937789323,-0.0307504155
0.6046511628,0.5968992248,0,-2.10926752,-0.0849821242,-0.1959361856,-0.0414168899
0.6046511628,0.6046511628,0,-2.1255089105,-0.0846190335,-0.1980338042,-0.0522951973
0.6046511628,0.6124031008,0,-2.1385996973,-0.0841708195,-0.2000610088,-0.0633771955
0.6046511628,0.6201550388,0,-2.1482593879,-0.0836359401,-0.2020059191,-0.0746530813
0.6046511628,0.6279069767,0,-2.1541895436,-0.0830129363,-0.2038555052,-0.0861112085
0.6046511628,0.6356589147,0,-2.1560734604,-0.0823004469,-0.2055955442,-0.0977378905
0.6046511628,0.6434108527,0,-2.1535760582,-0.0814972256,-0.2072105844,-0.1095171901
0.6046511628,0.6511627907,0,-2.1463440401,-0.0806021589,-0.2086839188,-0.1214306943
0.6046511628,0.6589147287,0,-2.134006389,-0.0796142867,-0.2099975716,-0.1334572773
0.6046511628,0.6666666667,0,-2.116175282,-0.0785328236,-0.2111323004,-0.1455728511
0.6046511628,0.6744186047,0,-2.0924475107,-0.0773571836,-0.2120676177,-0.1577501086
0.6046511628,0.6821705426,0,-2.0624065022,-0.0760870054,-0.212781836,-0.1699582598
0.6046511628,0.6899224806,0,-2.0256250446,-0.0747221809,-0.2132521411,-0.1821627672
0.6046511628,0.6976744186,0,-1.9816688234,-0.0732628851,-0.2134546976,-0.1943250854
0.6046511628,0.7054263566,0,-1.9301008746,-0.0717096081,-0.2133647928,-0.2064024112
0.6046511628,0.7131782946,0,-1.8704870584,-0.0700631891,-0.2129570219,-0.2183474536
0.6046511628,0.7209302326,0,-1.8024026414,-0.068324852,-0.2122055222,-0.2301082325
0.6046511628,0.7286821705,0,-1.7254400606,-0.0664962422,-0.2110842586,-0.2416279179
0.6046511628,0.7364341085,0,-1.639217912,-0.0645794649,-0.2095673649,-0.2528447227
0.6046511628,0.7441860465,0,-1.5433911657,-0.0625771237,-0.207629545,-0.263691863
0.6046511628,0.7519379845,0,-1.4376625622,-0.0604923591,-0.2052465342,-0.2740976014
0.6046511628,0.7596899225,0,-1.3217950791,-0.0583288865,-0.202395621,-0.2839853901
0.6046511628,0.7674418605,0,-1.1956252837,-0.0560910324,-0.1990562287,-0.2932741283
0.6046511628,0.7751937984,0,-1.0590773042,-0.0537837687,-0.1952105492,-0.3018785516
0.6046511628,0.7829457364,0,-0.9121770573,-0.0514127425,-0.190844224,-0.3097097672
0.6046511628,0.7906976744,0,-0.7550662778,-0.0489843019,-0.1859470604,-0.3166759456
0.6046511628,0.7984496124,0,-0.5880158001,-0.0465055157,-0.1805137676,-0.3226831796
0.6046511628,0.8062015504,0,-0.411437457,-0.0439841852,-0.1745446973,-0.3276365116
0.6046511628,0.8139534884,0,-0.2258938957,-0.0414288483,-0.1680465643,-0.3314411299
0.6046511628,0.8217054264,0,-0.0321055645,-0.0388487727,-0.1610331269,-0.3340037218
0.6046511628,0.8294573643,0,0.1690458796,-0.0362539391,-0.1535257968,-0.3352339694
0.6046511628,0.8372093023,0,0.3765184618,-0.0336550116,-0.1455541549,-0.3350461571
0.6046511628,0.8449612403,0,0.5891157142,-0.0310632952,-0.1371563419,-0.3333608688
0.6046511628,0.8527131783,0,0.8054979357,-0.0284906808,-0.1283793007,-0.3301066971
0.6046511628,0.8604651163,0,1.0241992061,-0.0259495761,-0.119278845,-0.3252220046
0.6046511628,0.8682170543,0,1.2436502357,-0.0234528237,-0.1099195375,-0.3186564397
0.6046511628,0.8759689922,0,1.4622068912,-0.0210136069,-0.1003743649,-0.3103727758
0.6046511628,0.8837209302,0,1.678183883,-0.0186453448,-0.0907242053,-0.3003473579
0.6046511628,0.8914728682,0,1.8898929965,-0.0163615778,-0.0810570941,-0.2885734216
0.6046511628,0.8992248062,0,2.0956845045,-0.0141758462,-0.0714673006,-0.2750559012
0.6046511628,0.9069767442,0,2.2939914009,-0.0121015649,-0.0620542424,-0.2598273296
0.6046511628,0.9147286822,0,2.4833727729,-0.0101518959,-0.0529212686,-0.2429071572
0.6046511628,0.9224806202,0,2.6625606462,-0.0083396236,-0.0441743555,-0.224407734
0.6046511628,0.9302325581,0,2.830493911,-0.0066770348,-0.0359207636,-0.2042547338
0.6046511628,0.9379844961,0,2.9863759356,-0.0051758069,-0.0282677056,-0.1829155019
0.6046511628,0.9457364341,0,3.1296578459,-0.0038469095,-0.021321094,-0.1594868745
0.6046511628,0.9534883721,0,3.2601931763,-0.0027005176,-0.015184387,-0.1366951502
0.6046511628,0.9612403101,0,3.3779334616,-0.0017459486,-0.0099576801,-0.1077970761
0.6046511628,0.9689922481,0,3.4837776687,-0.0009916044,-0.0057368554,-0.0908673138
0.6046511628,0.976744186,0,3.5774519355,-0.0004449708,-0.0026134113,-0.0390159697
0.6046511628,0.984496124,0,3.6623679911,-0.0001125473,-0.0006735655,-0.0754499176
0.6046511628,0.992248062,0,3.7488307085,0,0,0.0931620095
0.6124031008,0,0,2.4951013187,0,0,-0.0614371099
